StructureName,A1_Radius,A2_Radius,X_Electronegativity,B_Radius,B_Electronegativity,stddev_thermal_conductivity,stddev_mendeleev_no,stddev_X,stddev_atomic_mass,meanblock,stddev_melting_point,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,GLLBSC_SOC_BandGap
3-Py_Cs_HgBr3,272,167,2.96,102,2,61.7064937110105,23.3375423722786,0.583247954814743,71.3858435586129,1.68181818181818,1636.82702350973,0.520408163,0.985915663,3.729526057,1.47681502987065
3-Py_Cs_HgI3,272,167,2.66,102,2,61.6526067373309,23.2664128488005,0.497386817687039,82.0505099309664,1.68181818181818,1623.38142455767,0.463636364,0.965134877,3.964820175,2.81146232676651
3-Py_Cs_InCl3,272,167,3.16,104,1.78,63.7080731899873,22.9719983280149,0.677971666156114,45.0678200227539,1.59090909090909,1642.24117680249,0.574585635,0.993671108,3.565935054,3.36322552564223
3-Py_Cs_MgI3,272,167,2.66,72,1.31,74.9409138543168,23.3668793321607,0.598222274328499,65.0399780854246,1.5,1608.25298574441,0.327272727,1.06429257,4.790505847,3.9167074829
3-Py_Cs_PbCl3,272,167,3.16,119,2.33,61.3303367982822,22.7574285121625,0.634012260891953,69.9562145899655,1.59090909090909,1638.55669124348,0.657458564,0.943987553,3.533833017,3.5382375471
3-Py_Cs_PbI3,272,167,2.66,119,2.33,61.2513344334033,22.6230215703468,0.481404769903859,83.4247492263147,1.59090909090909,1611.30872205386,0.540909091,0.916735783,3.861564109,1.7201813877
3-Py_Cs_SnBr3,272,167,2.96,115,1.96,62.5148314434689,22.6235099933651,0.586945694778303,53.1461030500391,1.59090909090909,1627.7748343532,0.586734694,0.944703754,3.657064859,2.21102309367374
3-Py_Cs_SnI3,272,167,2.66,115,1.96,62.4513917244896,22.5633546347987,0.500924283820965,68.6731259639744,1.59090909090909,1613.58064405452,0.522727273,0.927681882,3.865760512,1.18417303140436
3-Py_Cs_SrI3,272,167,2.66,118,0.95,61.2513344334033,34.5813158123707,0.676223058102422,65.8673073367842,1.5,1609.00853328656,0.536363636,0.919448019,3.861452972,4.49640263148672
3-Py_DiMA_PbI3,272,296,2.66,119,2.33,66.0698013539633,6.66647286540013,0.305347685929213,78.2361596275866,1.5,1752.58472900427,0.540909091,1.051273799,3.592376419,1.8378933668
3-Py_DiMA_SnI3,272,296,2.66,115,1.96,67.0264322576156,6.433469894522,0.332949294274878,63.6971028693153,1.5,1753.99218478543,0.522727273,1.063826322,3.644736162,1.4941747358
3-Py_DiMA_SrI3,272,296,2.66,118,0.95,66.0698013539633,25.4219050390397,0.529622507074614,60.46922933569,1.4375,1752.053771459,0.536363636,1.054384076,3.604709777,4.45167606745675
3-Py_EA_PbI3,272,299,2.66,119,2.33,66.0698013539633,6.66647286540013,0.305347685929213,78.2361596275866,1.5,1752.58472900427,0.540909091,1.05440259,3.590264861,1.8596919803
3-Py_EA_SnI3,272,299,2.66,115,1.96,67.0264322576156,6.433469894522,0.332949294274878,63.6971028693153,1.5,1753.99218478543,0.522727273,1.066992471,3.643255361,1.5709002243
