A1_A2_BX3,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev block,PymatgenData std_dev atomic_radius,PymatgenData std_dev mendeleev_no,PymatgenData std_dev melting_point,X-electro_negativity,B-radius,B-Electro-negativity,A1-radius,A2-radius,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,formation energy(ev)
FA_GUA_SnI3,0.412136858,9.384615385,0.582671582,0.580336216,6.328620729,1163.655857,2.66,115,1.96,277,280,0.522727273,1.052217106,3.651062304,0.037860726
FA_GUA_SrI3,0.618194637,8.461538462,0.589691975,0.67281119,26.97937789,1179.486174,2.66,118,0.95,277,280,0.536363636,1.042877901,3.612837661,0.039373068
FA_GUA_ZrI3,0.52786549,8.615384615,0.727190886,0.59448771,16.42547705,1279.592881,2.66,109,1.33,277,280,0.495454545,1.071406475,3.742074347,3.383627621
FA_HA_AgI3,0.459006152,9.454545455,0.740469753,0.625931125,10.35409998,960.297447,2.66,94,1.93,277,226,0.427272727,1.061786138,4.059052559,-0.104204617
FA_HA_CaI3,0.662300785,8.636363636,0.58630197,0.661416352,28.5759057,948.1517655,2.66,100,1,277,226,0.454545455,1.041877648,3.926958868,0.106185392
FA_HA_CdI3,0.500695255,9.545454545,0.740469753,0.617891392,9.079353451,914.4698897,2.66,95,1.69,277,226,0.431818182,1.058415388,4.035038251,0.364949744
FA_HA_HfI3,0.586200449,8.818181818,0.740469753,0.617891392,17.23146237,1169.936916,2.66,109,1.3,277,226,0.495454545,1.013376436,3.77801009,1.063901611
FA_HA_HgI3,0.448868843,9.545454545,0.740469753,0.610211402,9.396112591,910.4488253,2.66,102,2,277,226,0.463636364,1.035406358,3.889015385,0.019235211
FA_HA_InI3,0.483898996,9.636363636,0.576529586,0.617891392,7.829322797,910.6312128,2.66,104,1.78,277,226,0.472727273,1.029014961,3.853919813,0.076009597
FA_HA_MoI3,0.429684411,9,0.740469753,0.6029049,15.24767121,1256.738498,2.66,93,2.16,277,226,0.422727273,1.065178426,4.08390949,6.320073461
FA_HA_PbI3,0.41604776,9.727272727,0.576529586,0.661416352,6.916096179,914.6865274,2.66,119,2.33,277,226,0.540909091,0.983483325,3.672994895,0.43534539
FA_HA_SnI3,0.45453929,9.727272727,0.576529586,0.6029049,6.618028064,911.9731354,2.66,115,1.96,277,226,0.522727273,0.99522641,3.707837302,-0.118096256
FA_HA_SrI3,0.675622819,8.636363636,0.58630197,0.701601253,28.91096245,942.2286799,2.66,118,0.95,277,226,0.536363636,0.986393039,3.680835419,0.032982894
FA_HA_ZrI3,0.579011942,8.818181818,0.740469753,0.617891392,17.56295494,1094.341546,2.66,109,1.33,277,226,0.495454545,1.013376436,3.77801009,3.013795146
FA_HY_AgI3,0.418400693,9.043478261,0.754912229,0.634990052,10.36588698,959.7216388,2.66,94,1.93,277,220,0.427272727,1.055030341,4.059781895,0.005303727
FA_HY_CaI3,0.627781124,8.260869565,0.595683397,0.67040952,28.51815117,947.4417762,2.66,100,1,277,220,0.454545455,1.035248522,3.929951267,0.250348353
FA_HY_CdI3,0.461401558,9.130434783,0.754912229,0.626948575,9.097441446,913.0286316,2.66,95,1.69,277,220,0.431818182,1.051681038,4.036132746,0.2455857
FA_HY_HfI3,0.549644558,8.434782609,0.754912229,0.626948575,17.21449127,1169.998836,2.66,109,1.3,277,220,0.495454545,1.006928653,3.784797413,1.157992391
FA_HY_HgI3,0.408013151,9.130434783,0.754912229,0.619258575,9.412585946,908.3835381,2.66,102,2,277,220,0.463636364,1.028818407,3.892804912,0.099489155
FA_HY_InI3,0.444049668,9.217391304,0.59115342,0.626948575,7.854181819,908.9146813,2.66,104,1.78,277,220,0.472727273,1.022467676,3.858531091,0.108276921
FA_HY_MoI3,0.388597561,8.608695652,0.754912229,0.611933302,15.23842766,1256.759832,2.66,93,2.16,277,220,0.422727273,1.058401045,4.084277956,6.363306486
FA_HY_PbI3,0.375377946,9.304347826,0.59115342,0.67040952,6.946415491,913.2555834,2.66,119,2.33,277,220,0.540909091,0.977225743,3.684785143,0.553029876
FA_HY_SnI3,0.413817138,9.304347826,0.59115342,0.611933302,6.650248601,910.3849587,2.66,115,1.96,277,220,0.522727273,0.98889411,3.717507475,-0.080208702
FA_HY_SrI3,0.641418958,8.260869565,0.595683397,0.710434896,28.85205123,941.4403801,2.66,118,0.95,277,220,0.536363636,0.980116944,3.692079095,0.098416062
FA_HY_ZrI3,0.542242457,8.434782609,0.754912229,0.626948575,17.54472013,1094.350919,2.66,109,1.33,277,220,0.495454545,1.006928653,3.784797413,3.087135098
FA_IM_CaI3,0.57700238,8.923076923,0.577350269,0.612987739,26.06006493,1533.010743,2.66,119,2.33,277,307,0.454545455,1.126951433,3.923744487,1.039069488
FA_IM_HfI3,0.505001964,9.076923077,0.701472374,0.573003781,15.72834869,1622.362467,2.66,118,0.95,277,307,0.495454545,1.096122974,3.73726597,0.319071
FA_IM_HgI3,0.374053302,9.692307692,0.701472374,0.565930895,8.671244212,1536.930325,2.66,100,1,277,303,0.463636364,1.119951734,3.877807514,0.484487792
FA_IM_InI3,0.407475776,9.769230769,0.56343617,0.573003781,7.288825977,1531.904205,2.96,109,1.3,277,303,0.472727273,1.113038452,3.834534947,0.799654607
FA_IM_PbI3,0.343541315,9.846153846,0.56343617,0.612987739,6.494197654,1529.446228,2.66,109,1.3,277,303,0.540909091,1.063788963,3.58458509,1.817800674
FA_IM_SnI3,0.379446129,9.846153846,0.56343617,0.559194432,6.237368187,1530.597131,2.66,104,1.78,277,303,0.522727273,1.076490921,3.639398867,0.470993121
FA_IM_SrI3,0.589561311,8.923076923,0.577350269,0.649816824,26.36586297,1531.652897,2.66,119,2.33,277,303,0.536363636,1.066936267,3.597544274,0.838235437
FA_IM_ZrI3,0.498176038,9.076923077,0.701472374,0.573003781,16.02923916,1587.128279,2.66,115,1.96,277,303,0.495454545,1.096122974,3.73726597,0.355956382
FA_i-PA_PbI3,0.336672239,8.2,0.607332248,0.642612496,6.686051053,1523.687944,2.66,118,0.95,277,303,0.540909091,1.067960684,3.582360996,0.210964019
FA_i-PA_SnI3,0.3650915,8.2,0.607332248,0.58933138,6.437721825,1524.189586,2.96,109,1.33,277,303,0.522727273,1.080712454,3.637953733,2.962446554
FA_i-PA_SrI3,0.561861076,7.4,0.60190953,0.678643778,26.1019753,1528.696655,2.66,109,1.33,277,303,0.536363636,1.071120331,3.595518633,3.683720423
FA_MA_AgI3,0.389728825,8.666666667,0.758041467,0.635339843,10.27374086,1247.933817,2.66,94,1.93,277,238,0.427272727,1.075297733,4.058788053,0.48544372
FA_MA_CaI3,0.59737652,7.916666667,0.596423837,0.67024537,28.08086227,1240.459942,2.66,100,1,277,238,0.454545455,1.0551359,3.922420329,0.280860919
FA_MA_CdI3,0.432040168,8.75,0.758041467,0.627400861,9.039300594,1222.498571,2.66,95,1.69,277,238,0.431818182,1.071884089,4.034082419,0.280031313
FA_MA_HfI3,0.519665985,8.083333333,0.758041467,0.627400861,16.97576558,1395.695777,2.66,109,1.3,277,238,0.495454545,1.026272,3.766356895,1.305891875
FA_MA_HgI3,0.379634545,8.75,0.758041467,0.619801766,9.345629782,1224.182388,2.66,102,2,277,238,0.463636364,1.048582261,3.882977141,0.075726781
FA_MA_InI3,0.414900336,8.833333333,0.596423837,0.627400861,7.833941969,1221.829517,2.66,104,1.78,277,238,0.472727273,1.042109531,3.846338542,0.150348377
FA_MA_MoI3,0.361108024,8.25,0.758041467,0.612555206,15.03817696,1462.438953,2.66,93,2.16,277,238,0.422727273,1.078733189,4.084328841,6.542451945
FA_MA_PbI3,0.349225155,8.916666667,0.596423837,0.67024537,6.958119206,1222.573431,2.66,119,2.33,277,238,0.540909091,0.99599849,3.652050965,0.603118659
FA_MA_SnI3,0.385264657,8.916666667,0.596423837,0.612555206,6.673441831,1221.835274,2.66,115,1.96,277,238,0.522727273,1.007891009,3.690819067,0.062020083
FA_MA_SrI3,0.610935177,7.916666667,0.596423837,0.709617653,28.40919023,1236.922298,2.66,118,0.95,277,238,0.536363636,0.998945231,3.660902032,0.165788811
FA_MA_ZrI3,0.512304325,8.083333333,0.758041467,0.627400861,17.29974261,1339.720062,2.66,109,1.33,277,238,0.495454545,1.026272,3.766356895,3.192179921
FA_NH4_AgI3,0.404971524,9.142857143,0.766222405,0.649937962,10.74123799,995.3368682,2.66,94,1.93,277,170,0.427272727,0.99873203,4.085621141,0.027961991
FA_NH4_CaI3,0.631776808,8.285714286,0.595683397,0.686623341,29.66566387,982.9084725,2.66,100,1,277,170,0.454545455,0.980005805,3.979016944,0.466325622
FA_NH4_CdI3,0.452088344,9.238095238,0.766222405,0.6416335,9.41755396,948.8135721,2.66,95,1.69,277,170,0.431818182,0.995561452,4.065686196,0.863371292
FA_NH4_HfI3,0.547834446,8.476190476,0.766222405,0.6416335,17.88349392,1211.611607,2.66,109,1.3,277,170,0.495454545,0.953197135,3.873888036,1.318998834
FA_NH4_HgI3,0.393552882,9.238095238,0.766222405,0.63370391,9.746463378,945.2958346,2.66,102,2,277,170,0.463636364,0.973918812,3.950168006,0.285547734
FA_NH4_InI3,0.433111771,9.333333333,0.590243252,0.6416335,8.119669467,945.125526,2.66,104,1.78,277,170,0.472727273,0.967906967,3.924509887,0.364451887
FA_NH4_MoI3,0.372227818,8.666666667,0.766222405,0.626163433,15.82321692,1301.485234,2.66,93,2.16,277,170,0.422727273,1.001922867,4.106459478,6.49071921
FA_NH4_PbI3,0.357881761,9.428571429,0.590243252,0.686623341,7.17162869,949.0270843,2.66,119,2.33,277,170,0.540909091,0.925079226,3.828570138,0.649426141
FA_NH4_SnI3,0.399933866,9.428571429,0.590243252,0.626163433,6.86223889,946.3817187,2.66,115,1.96,277,170,0.522727273,0.936124948,3.837857393,0.169656234
FA_NH4_SrI3,0.646367018,8.285714286,0.595683397,0.728210356,30.01365281,976.8608522,2.66,118,0.95,277,170,0.536363636,0.927816146,3.829787013,0.289140088
FA_NH4_ZrI3,0.539846454,8.476190476,0.766222405,0.6416335,18.22777038,1133.435831,2.66,109,1.33,277,170,0.495454545,0.953197135,3.873888036,3.258009563
FA_Py_PbI3,0.32307859,9.481481481,0.574097566,0.617132125,6.546577572,1659.536547,2.66,119,2.33,277,322,0.540909091,1.08360464,3.575534154,1.001642229
FA_TetraMA_HfI3,0.466613732,7.333333333,0.744122979,0.592590847,15.18898397,1705.241169,2.66,109,1.3,277,301,0.495454545,1.093973713,3.737488996,2.197602899
FA_TetraMA_PbI3,0.331818182,7.939393939,0.612091208,0.630678064,6.592841932,1621.930161,2.66,119,2.33,277,301,0.540909091,1.061703102,3.585764948,1.456305202
FA_TetraMA_SnI3,0.357645345,7.939393939,0.612091208,0.579237886,6.35865606,1622.678026,2.66,115,1.96,277,301,0.522727273,1.074380154,3.640182181,1.060604788
FA_TetraMA_SrI3,0.543643205,7.212121212,0.605302556,0.665367191,25.21428822,1624.855497,2.66,118,0.95,277,301,0.536363636,1.064844236,3.59862307,0.642073725
FA_TetraMA_ZrI3,0.460468979,7.333333333,0.744122979,0.592590847,15.47173732,1674.380948,2.66,109,1.33,277,301,0.495454545,1.093973713,3.737488996,4.118282694
FA_TiZ_PbI3,0.316170205,10.24,0.548867224,0.606364432,6.49525092,1524.713491,2.66,119,2.33,277,320,0.540909091,1.081518779,3.576313108,0.876435354
FA_TiZ_SrI3,0.574659077,9.28,0.567605261,0.642937167,26.39639889,1525.647134,2.66,118,0.95,277,320,0.536363636,1.084718539,3.590084036,0.15322643
FA_TriMA_PbI3,0.336672239,8.2,0.607332248,0.642612496,6.686051053,1523.687944,2.66,119,2.33,277,304,0.540909091,1.064831893,3.584012267,1.004417793
FA_TriMA_SnI3,0.3650915,8.2,0.607332248,0.58933138,6.437721825,1524.189586,2.66,115,1.96,277,304,0.522727273,1.077546304,3.639022532,0.546056606
FA_TriMA_SrI3,0.561861076,7.4,0.60190953,0.678643778,26.1019753,1528.696655,2.66,118,0.95,277,304,0.536363636,1.067982283,3.597021519,0.327588734
FM_AA_AgI3,0.430558761,9.153846154,0.719823007,0.596173957,9.675897058,1387.020238,2.66,94,1.93,190,300,0.427272727,1.047148577,4.061179688,0.860339797
FM_AA_CaI3,0.611927975,8.461538462,0.583717232,0.629083435,26.37267801,1382.102486,2.66,100,1,190,300,0.454545455,1.027514541,3.934106397,0.481076671
FM_AA_CdI3,0.467063795,9.230769231,0.719823007,0.58868703,8.525696452,1372.357132,2.66,95,1.69,190,300,0.431818182,1.043824296,4.037974635,0.71175839
FM_AA_HfI3,0.543298802,8.615384615,0.719823007,0.58868703,15.94806339,1496.414218,2.66,109,1.3,190,300,0.495454545,0.999406241,3.79360206,1.458424027
FM_AA_HgI3,0.421809896,9.230769231,0.719823007,0.581519839,8.810848335,1376.76671,2.66,102,2,190,300,0.463636364,1.021132464,3.897934081,0.482705379
FM_AA_InI3,0.452276723,9.307692308,0.576767969,0.58868703,7.405996916,1373.24192,2.66,104,1.78,190,300,0.472727273,1.014829177,3.864665863,0.390347186
FM_AA_MoI3,0.405511674,8.769230769,0.719823007,0.574684345,14.13193878,1548.783526,2.66,93,2.16,190,300,0.422727273,1.0504941,4.085237187,6.803112804
FM_AA_PbI3,0.394388308,9.384615385,0.576767969,0.629083435,6.59560582,1372.36124,2.66,119,2.33,190,300,0.540909091,0.969925231,3.69976366,0.981217703
FM_AA_SnI3,0.426695149,9.384615385,0.576767969,0.574684345,6.332997303,1372.600048,2.66,115,1.96,190,300,0.522727273,0.981506428,3.729863938,0.372422015
FM_AA_SrI3,0.623989667,8.461538462,0.583717232,0.666191027,26.68109909,1379.851407,2.66,118,0.95,190,300,0.536363636,0.972794832,3.706380848,0.389398155
FM_AA_ZrI3,0.536845813,8.615384615,0.719823007,0.58868703,16.25186094,1453.54101,2.66,109,1.33,190,300,0.495454545,0.999406241,3.79360206,3.547398779
FM_Az_AgI3,0.410482401,8.814814815,0.72837789,0.600532524,9.673486232,1546.210057,2.66,94,1.93,190,284,0.427272727,1.029133118,4.066821554,0.413896646
FM_Az_CaI3,0.590937281,8.148148148,0.589345607,0.633201908,26.1952446,1542.800593,2.66,100,1,190,284,0.454545455,1.009836872,3.946584296,0.432405671
FM_Az_CdI3,0.4464632,8.888888889,0.72837789,0.593089981,8.543780381,1538.290954,2.66,95,1.69,190,284,0.431818182,1.025866029,4.044713728,0.390892069
FM_Az_HfI3,0.522377857,8.296296296,0.72837789,0.593089981,15.86560926,1634.348415,2.66,109,1.3,190,284,0.495454545,0.982212155,3.817727547,1.331219984
FM_Az_HgI3,0.401961792,8.888888889,0.72837789,0.585960098,8.823545876,1544.985681,2.66,102,2,190,284,0.463636364,1.003564593,3.912839896,0.193564537
FM_Az_InI3,0.43183171,8.962962963,0.586098499,0.593089981,7.447782599,1540.35874,2.66,104,1.78,190,284,0.472727273,0.99736975,3.882085176,0.338999302
FM_Az_MoI3,0.386344189,8.444444444,0.72837789,0.579154424,14.06934842,1678.964636,2.66,93,2.16,190,284,0.422727273,1.032421083,4.089796956,7.270783907
FM_Az_PbI3,0.376210007,9.037037037,0.586098499,0.633201908,6.65794595,1538.244424,2.66,119,2.33,190,284,0.540909091,0.953238345,3.73956646,0.692957699
FM_Az_SnI3,0.406711819,9.037037037,0.586098499,0.579154424,6.402826189,1539.203879,2.66,115,1.96,190,284,0.522727273,0.964620296,3.762980874,0.179509485
FM_Az_SrI3,0.602990955,8.148148148,0.589345607,0.669987752,26.50111621,1541.321694,2.66,118,0.95,190,284,0.536363636,0.956058577,3.744454226,0.187382166
FM_Az_ZrI3,0.515936486,8.296296296,0.72837789,0.593089981,16.16624039,1598.598304,2.66,109,1.33,190,284,0.495454545,0.982212155,3.817727547,3.341510368
FM_Cs_AgI3,0.646061853,10.875,0.724920826,0.74394666,26.59139035,1043.902445,2.66,94,1.93,190,167,0.427272727,0.897395071,4.301527158,0.326152597
FM_Cs_CaI3,0.82730815,9.75,0.56694671,0.770493812,38.47686822,1032.287152,2.66,100,1,190,167,0.454545455,0.880568913,4.2806753,0.240774607
FM_Cs_CdI3,0.680186049,11,0.724920826,0.738370724,26.16431594,1004.273474,2.66,95,1.69,190,167,0.431818182,0.894546198,4.294880142,0.354360122
FM_Cs_HfI3,0.755841199,10,0.724920826,0.738370724,30.00646189,1264.080336,2.66,109,1.3,190,167,0.495454545,0.856480402,4.338461128,0.837409054
FM_Cs_HgI3,0.638197398,11,0.724920826,0.733239597,26.26357764,1007.183014,2.66,102,2,190,167,0.463636364,0.875099541,4.284008258,0.257488437
FM_Cs_InI3,0.666147927,11.125,0.529728463,0.738370724,25.81883508,1003.318457,2.66,104,1.78,190,167,0.472727273,0.869697692,4.292640178,0.206020069
FM_Cs_MoI3,0.62407319,10.25,0.724920826,0.728562675,28.84971616,1358.809875,2.66,93,2.16,190,167,0.422727273,0.900262148,4.309436341,6.248565748
FM_Cs_PbI3,0.615255049,11.25,0.529728463,0.770493812,25.61528562,1004.388207,2.66,119,2.33,190,167,0.540909091,0.831215494,4.548194689,0.589867539
FM_Cs_SnI3,0.642569777,11.25,0.529728463,0.728562675,25.55825678,1003.278027,2.66,115,1.96,190,167,0.522727273,0.841140455,4.443467818,-0.011005928
FM_Cs_SrI3,0.84011661,9.75,0.56694671,0.803301542,38.76248976,1026.77347,2.66,118,0.95,190,167,0.536363636,0.833674711,4.519147853,0.256627632
FM_Cs_ZrI3,0.749263584,10,0.724920826,0.738370724,30.21149936,1182.603483,2.66,109,1.33,190,167,0.495454545,0.856480402,4.338461128,3.040502762
FM_DiEA_PbI3,0.371888813,8.1875,0.605608931,0.627315196,6.578161316,1622.286799,2.66,119,2.33,190,385,0.540909091,1.058574311,3.587621845,1.439082513
FM_DiMA_AgI3,0.420967455,8.615384615,0.743169735,0.617001116,9.916386844,1414.023948,2.66,94,1.93,190,296,0.427272727,1.042644712,4.062258682,0.621778875
FM_DiMA_CaI3,0.60569905,7.923076923,0.59284436,0.650538882,26.91237913,1409.00101,2.66,100,1,190,296,0.454545455,1.023095124,3.936821632,0.61489377
FM_DiMA_CdI3,0.457742551,8.692307692,0.743169735,0.609358672,8.747025795,1399.005401,2.66,95,1.69,190,296,0.431818182,1.039334729,4.039316742,0.619377173
FM_DiMA_HfI3,0.535455267,8.076923077,0.743169735,0.609358672,16.2982146,1525.547064,2.66,109,1.3,190,296,0.495454545,0.995107719,3.799089659,1.718173713
FM_DiMA_HgI3,0.412271237,8.692307692,0.743169735,0.602036294,9.036883974,1403.441267,2.66,102,2,190,296,0.463636364,1.016740496,3.901228768,0.403420278
FM_DiMA_InI3,0.442780535,8.769230769,0.59284436,0.609358672,7.609177458,1399.881914,2.66,104,1.78,190,296,0.472727273,1.01046432,3.86855954,0.506448507
FM_DiMA_MoI3,0.396359215,8.230769231,0.743169735,0.595045795,14.44973976,1578.902823,2.66,93,2.16,190,296,0.422727273,1.045975846,4.086056509,7.086075411
FM_DiMA_PbI3,0.38608674,8.846153846,0.59284436,0.650538882,6.786030445,1399.01052,2.66,119,2.33,190,296,0.540909091,0.965753509,3.708955578,0.855228595
FM_DiMA_SnI3,0.417118277,8.846153846,0.59284436,0.595045795,6.519362856,1399.239593,2.66,115,1.96,190,296,0.522727273,0.977284895,3.737479623,0.354714105
FM_DiMA_SrI3,0.618052177,7.923076923,0.59284436,0.688291196,27.22646387,1406.700276,2.66,118,0.95,190,296,0.536363636,0.968610768,3.715165525,0.41465186
FM_DiMA_ZrI3,0.528857812,8.076923077,0.743169735,0.609358672,16.60745409,1481.857638,2.66,109,1.33,190,296,0.495454545,0.995107719,3.799089659,3.65366395
FM_EA_AgI3,0.420967455,8.615384615,0.743169735,0.617001116,9.916386844,1414.023948,2.66,94,1.93,190,299,0.427272727,1.046022611,4.061429797,0.646804173
FM_EA_CaI3,0.60569905,7.923076923,0.59284436,0.650538882,26.91237913,1409.00101,2.66,100,1,190,299,0.454545455,1.026409687,3.934761297,0.399420907
FM_EA_CdI3,0.457742551,8.692307692,0.743169735,0.609358672,8.747025795,1399.005401,2.66,95,1.69,190,299,0.431818182,1.042701904,4.038289864,0.49146946
FM_EA_HfI3,0.535455267,8.076923077,0.743169735,0.609358672,16.2982146,1525.547064,2.66,109,1.3,190,299,0.495454545,0.998331611,3.794941901,-1.857050699
FM_EA_HgI3,0.412271237,8.692307692,0.743169735,0.602036294,9.036883974,1403.441267,2.66,102,2,190,299,0.463636364,1.020034472,3.898732233,0.360691721
FM_EA_InI3,0.442780535,8.769230769,0.59284436,0.609358672,7.609177458,1399.881914,2.66,104,1.78,190,299,0.472727273,1.013737963,3.865612044,0.305885825
FM_EA_MoI3,0.396359215,8.230769231,0.743169735,0.595045795,14.44973976,1578.902823,2.66,93,2.16,190,299,0.422727273,1.049364536,4.085423016,6.67298237
FM_EA_PbI3,0.38608674,8.846153846,0.59284436,0.650538882,6.786030445,1399.01052,2.66,119,2.33,190,299,0.540909091,0.9688823,3.702017097,0.682431858
FM_EA_SnI3,0.417118277,8.846153846,0.59284436,0.595045795,6.519362856,1399.239593,2.66,115,1.96,190,299,0.522727273,0.980451044,3.731728836,0.164180371
FM_EA_SrI3,0.618052177,7.923076923,0.59284436,0.688291196,27.22646387,1406.700276,2.66,118,0.95,190,299,0.536363636,0.971748816,3.708533928,0.22168521
FM_EA_ZrI3,0.528857812,8.076923077,0.743169735,0.609358672,16.60745409,1481.857638,2.66,109,1.33,190,299,0.495454545,0.998331611,3.794941901,3.384543373
FM_FA_AgI3,0.44384682,9.652173913,0.719559933,0.605201649,10.02534858,1226.386478,2.66,94,1.93,190,277,0.427272727,1.021251354,4.070480746,0.263827539
FM_FA_CaI3,0.64101482,8.869565217,0.57881377,0.639618382,27.62282217,1219.225749,2.66,100,1,190,277,0.454545455,1.002102891,3.953499125,0.399374941
FM_FA_CdI3,0.484300741,9.739130435,0.719559933,0.597403434,8.802399304,1202.511989,2.66,95,1.69,190,277,0.431818182,1.018009287,4.048893626,0.8309227
FM_FA_HfI3,0.567232573,9.043478261,0.719559933,0.597403434,16.65398841,1370.438128,2.66,109,1.3,190,277,0.495454545,0.974689742,3.830248968,1.280744478
FM_FA_HgI3,0.434006831,9.739130435,0.719559933,0.589953969,9.105975056,1204.927387,2.66,102,2,190,277,0.463636364,0.99587865,3.920917419,0.417333325
FM_FA_InI3,0.468004187,9.826086957,0.565505928,0.597403434,7.607103279,1202.192202,2.66,104,1.78,190,277,0.472727273,0.989731251,3.891369776,0.218974801
FM_FA_MoI3,0.415380078,9.217391304,0.719559933,0.582866625,14.73884332,1435.94381,2.66,93,2.16,190,277,0.422727273,1.024514138,4.092943329,6.696053725
FM_FA_PbI3,0.40213264,9.913043478,0.565505928,0.639618382,6.737650858,1202.572802,2.66,119,2.33,190,277,0.540909091,0.945937833,3.759739994,0.65849771
FM_FA_SnI3,0.43951115,9.913043478,0.565505928,0.582866625,6.454841177,1202.040972,2.66,115,1.96,190,277,0.522727273,0.957232613,3.779877124,0.119815179
FM_FA_SrI3,0.653929163,8.869565217,0.57881377,0.678588412,27.94701295,1215.854182,2.66,118,0.95,190,277,0.536363636,0.948736465,3.763778128,0.372748681
